Samples	1	2	3	4	5	6	7	8	9	10-11	12-13	14-15	16-17	18-19	20-21	22-23	24-25	26-27	28-29	30-31	32-33	34-35	36-37	38-39	40-41	42-43	44-45	46-47	48-49	50-51	52-53	54-55	56-57	58-59	60-61	62-63	64-65	66-67	68-69	70-71	72-73	74-75	76-77	78-79	80-81	82-83	84-85	86-87	88-89	90-91	92-93	94-95	96-97	98-99	100-101	102-103	104-105	106-107	108-109	110-111	112-113	114-115	116-117	118-119	120-121	122-123	124-125	126
s.718235.87_R1	29.106783161310478	31.17496443812233	32.25398461569577	32.455664170031845	32.87996579767595	36.86711902723377	37.09415504304504	37.244762347780565	37.29501459553842	37.28896188530761	37.320890384023336	37.34002076409161	37.34400897530106	37.346557745073575	37.340755372483976	37.33570772069151	37.340143460996536	37.31880330068158	37.30176764442167	37.30030213551042	37.30460810024292	37.304036863004185	37.290339069231294	37.28791178581193	37.28589419997145	37.291107518829754	37.27891243795632	37.262911254040475	37.2397582136509	37.21492100170516	37.181871210360015	37.149070313118756	37.12704678629093	37.10566994658612	37.08217041586093	37.071785119199355	37.0619970465326	37.057067476584336	37.046772828585254	37.032402055704104	37.02385799720017	36.997392241956675	36.998906033986025	36.98207129236229	36.97490946276165	36.963121734015495	36.939982340145356	36.913340384258596	36.8758756542272	36.85904493117821	36.84554282473953	36.81010146658418	36.79400742555397	36.678975117765006	36.69683678271935	36.703384468991544	36.66409100836751	36.653409437558544	36.64911502012204	36.610169439449756	36.619594303148745	36.59992509075589	36.59181651558255	36.578917042663186	36.5306596113428	36.43815290836322	36.47885947771954	34.765193442339054
s.718235.87_R2	32.66215564529359	32.79344829988382	32.847616062058556	32.82473601064273	32.81341620992407	37.04427762759017	36.981582879961536	37.03276434329066	37.064053177647594	37.05146741902791	37.057106083384454	37.055327090622676	37.03974278593884	37.039390762675865	37.042259645527295	37.04361605306978	37.04028604558662	37.03377737927501	37.034577268712965	37.040126607026075	37.037238398288544	37.03439917842512	37.03236974459389	37.029607938901904	37.03297818003344	37.03128288038892	37.01422025648331	37.015155611990146	37.005734721980645	37.00034558100883	36.998808027091926	36.95485179810494	36.96022180641364	36.971500608227885	36.97145520092121	36.89082795123501	36.9378584494378	36.94153431193872	36.935957346632	36.92117624566695	36.906056748259594	36.88880885416594	36.90185212108453	36.89352023516869	36.88253392621403	36.87412262727917	36.85391185316402	36.75044495446094	36.78511027017557	36.80564519184739	36.80047224690169	36.76755212382686	36.74111762520633	36.72066152276263	36.70970154133775	36.67732011889002	36.63250745790286	36.604634687089415	36.51946426852052	36.528528303057186	36.52254755582203	36.46286369762862	36.46169851642935	36.42995245729578	36.380060120053784	36.3679076241541	36.42390864660721	34.66126657183413
s.718742.50_R1	25.748508573693066	28.26160536048398	27.647941827577032	30.815613488870635	32.32087683755832	36.52652848024874	36.64795006636342	37.045943592325074	37.26180721075063	37.267279824612714	37.341581319705284	37.31365924873802	37.34376130258508	37.35199473376775	37.358950329180715	37.37069142367053	37.371287087926795	37.34504943683776	37.32726601640672	37.33065298149322	37.32747651739908	37.32283972841664	37.3125681985717	37.310628849716785	37.30838604845313	37.30467614768479	37.302324086393455	37.28720797147	37.267534685237024	37.252811794410704	37.23164448672319	37.202288988985465	37.185184175389274	37.1692996953785	37.14486564327885	37.13667248006318	37.13298694528381	37.12767268502281	37.117984820561716	37.10319529225196	37.098596142749024	37.076105931432096	37.08071864704453	37.062621452361775	37.056505036946795	37.03926299795438	37.0225225553818	37.00115852366344	36.961615326514284	36.945161144972246	36.929929220162585	36.89792656704608	36.8773439533616	36.77445731597236	36.789929296847504	36.799796942375	36.76077772060388	36.75299593413111	36.74753410702325	36.70805640071293	36.72480320527978	36.70976631282608	36.70073496125718	36.69699886732616	36.64792644981779	36.56129626878288	36.609131390281796	35.06315635401113
s.718742.50_R2	32.17414734739914	32.361091177825145	32.42037089368588	32.38271222495842	32.3449645773379	36.415378189131225	36.393903792395776	36.42826612268706	36.49608946003818	36.48177704031485	36.490530338918965	36.49367631950343	36.47345009890663	36.46294029104337	36.469343475828644	36.467394590907176	36.469722871942075	36.461685935814906	36.46505971884318	36.469618239354865	36.467713431940616	36.459867635657794	36.45593183230607	36.454752201758545	36.462647338252815	36.45954158958226	36.437523342710044	36.442802330971055	36.43052446744695	36.42360077343945	36.42119163543715	36.38046373075887	36.388344214945725	36.39525984574064	36.393358459355504	36.307366758154224	36.35035270730661	36.35629670504639	36.348119148175726	36.33275894506059	36.30342825880578	36.28577112529293	36.30140302434825	36.29133288289203	36.27938560437793	36.26848085239615	36.24315800195127	36.139721088827685	36.16735701763061	36.18011007572049	36.171564598463185	36.12983703210283	36.099316301483434	36.07223693527861	36.06756307383062	36.026064745791544	35.968315667344775	35.93525705675083	35.84548730399099	35.85190763641949	35.84493296169751	35.76486773430495	35.765744454995364	35.72702730182972	35.67953588364557	35.675361923363674	35.78090476207785	34.275029575599945
NRH.1.9_R1	24.56353317157429	28.714008802173534	31.364116729804138	32.04958315648031	32.59072389819621	36.6381167252646	36.950745960374334	37.11223906140413	37.237220619511405	37.27809069098651	37.28025832268432	37.2993811468247	37.29210823177998	37.294489789433314	37.28729291173086	37.27694161920953	37.27400964198896	37.24826305742749	37.22887410258914	37.215973856772884	37.200778872059786	37.19390430189775	37.1801301392363	37.17083940335338	37.15743460782514	37.145252324264824	37.126181935539826	37.105854602586824	37.075705540534585	37.047139979420216	37.012657913106935	36.97326965444043	36.93703088490832	36.90980842550224	36.8649446341606	36.849496963152966	36.82730406346123	36.810739158721525	36.79845367311285	36.768629125103786	36.74979244501144	36.725373298563625	36.71404832404785	36.691836492545754	36.674303748169386	36.66314714217429	36.63740911194953	36.5935019425783	36.54692984410378	36.5211739952334	36.510663672098325	36.47274122972479	36.456952117650715	36.33238638299907	36.33814191588272	36.344733792889755	36.293607828178345	36.29042174237449	36.283836534389366	36.225875408291714	36.2474827797546	36.23081231662441	36.21354793871764	36.20050726505719	36.142888281510736	36.05233293209066	36.07855918961013	33.83292410616665
NRH.1.9_R2	32.184476806340825	32.354235279964946	32.4348598302665	32.40576817008759	32.399193777194704	36.484149051349036	36.40825243489728	36.46924686714801	36.51476599791635	36.53108451947804	36.53725319073117	36.55117426623965	36.52894242270861	36.54811631670575	36.5466046489458	36.5470160450141	36.538721165391436	36.54337873632747	36.544232170378116	36.54366018798247	36.54195729198111	36.532124074784434	36.53370364292045	36.52915279942805	36.53454037832083	36.53200245986145	36.509516937814425	36.51135165577644	36.48834485456854	36.481371712877596	36.477000883535425	36.433050684691494	36.42475259641276	36.435915688699716	36.424811617512546	36.3430648017009	36.385715160107814	36.38662931028273	36.38365974836426	36.3524618323011	36.33733522224586	36.319637263400345	36.3394684446525	36.326270513200186	36.317240942941574	36.311752065587996	36.287144497818154	36.184292199324524	36.21745626056077	36.21796220264011	36.217090029828704	36.18332135803462	36.15358699380249	36.12966101432629	36.123311685720466	36.092612347237775	36.047074122789724	36.019752120481904	35.93975287311298	35.94648215050583	35.939810581191246	35.88048420040627	35.883209317744885	35.842996987241705	35.78126267255258	35.782625272647266	35.830637534839745	33.56852145212843
s.718978.51_R1	23.63439850867889	27.978877047305204	30.85047842140787	31.74718628468579	32.412807438455594	36.42569579545003	36.87573616018846	37.088125582547306	37.226006613389	37.27192410294805	37.2884939698673	37.30885358471018	37.29969305783217	37.30925675943939	37.309695383294866	37.311031579026974	37.30796215734874	37.290068383727814	37.27206542679803	37.27185934921076	37.270284935350254	37.271155565890936	37.26280777401658	37.252640136702574	37.248524244862814	37.247128291681385	37.236635376084095	37.22145378103758	37.19836423381958	37.17794655077567	37.140666770654065	37.103156982991145	37.07878884967072	37.05459354295458	37.026731914945366	37.00702291733522	37.00135134112002	36.99341613130908	36.97919248084767	36.96458134875025	36.95413456739153	36.92054050683689	36.92177149689447	36.90350166484738	36.89413285950248	36.881056302205366	36.8558040604156	36.821791460406324	36.77497147886424	36.757075772178275	36.741058668754775	36.699808112144886	36.681041969820036	36.56367874668747	36.57749155453738	36.57884094849081	36.527650110612896	36.51482896341838	36.51253790061522	36.4658855635074	36.481978564668744	36.45778588184236	36.45987205009619	36.43808282849058	36.39685861694935	36.29185663194906	36.345780802359506	34.76797640785081
s.718978.51_R2	32.57897876266479	32.717004425941575	32.777455111953074	32.758068693789504	32.74546014856492	36.95254449101672	36.8899772558406	36.941064645971935	36.98955054289154	36.97107114970497	36.97555664581313	36.97491052640535	36.95865072117702	36.95501080489368	36.955553412852815	36.959139446464256	36.95697752241803	36.9534174848325	36.95219378099436	36.95815821464966	36.95836145630683	36.953074337290396	36.94740112782225	36.9468234631685	36.945587164089616	36.951386112378714	36.93596504899455	36.93125130444904	36.91846116797485	36.91508466073671	36.90842207320004	36.866091830952335	36.86934222589794	36.88062774700445	36.87930948968032	36.79377375240365	36.845790448373045	36.840182272001314	36.8348783098928	36.821889348997225	36.803057350964046	36.77985751549048	36.78750522043109	36.781913478277495	36.771587289885936	36.75629994125421	36.73203657277181	36.62525152666912	36.65621154661576	36.67723765285254	36.66623655575129	36.62874886586263	36.59819271545515	36.573277955577545	36.55928411475017	36.517818476097204	36.46505020956404	36.44304450785562	36.35365844812468	36.359225977672146	36.350632336622255	36.287712679159824	36.28185562818445	36.237949506055	36.186564776381886	36.17792607466156	36.25355991459409	34.62961171486749
EBneg5.114_R1	28.380952380952376	29.898809523809533	29.61309523809524	29.559523809523807	29.767857142857146	33.29761904761905	33.5	33.75	33.607142857142854	33.895833333333336	33.82440476190476	34.10714285714286	33.80059523809524	34.25	34.60119047619048	34.06845238095238	34.3095238095238	33.82440476190476	34.473214285714285	33.5654761904762	34.13988095238095	33.916666666666664	33.7017316017316	34.33939393939394	33.921341463414635	33.668711656441715	33.91597653554175	33.9125	33.902947901355546	33.5134724857685	33.80565995525727	33.57254682694996	33.02083333333333	33.13052621283255	33.57396149949341	34.242023772286515	33.610623353819136	33.68076923076923	33.50121859767529	33.58064516129032	32.942622950819676	32.68181818181819	33.18729338842975	33.065918803418796	33.9957264957265	33.423396854204476	33.50438596491228	33.39027324949542	32.92509481668773	33.70105519480519	33.61330275229358	34.44154642989271	33.58145814581458	32.444666526404376	33.114583333333336	33.89583333333333	33.14492753623189	32.26521792813928	32.88913847780127	32.36917080085046	32.5174773166741	33.87626582278481	32.78481012658228	33.384615384615394	33.08333333333333	33.53846153846153	32.82034412955465	30.492957746478872
EBneg5.114_R2	27.375	27.714285714285715	27.29166666666667	27.494047619047624	27.160714285714285	29.91666666666667	29.67261904761905	30.559523809523807	30.32142857142857	30.845238095238088	29.967261904761905	29.151785714285715	30.288690476190478	29.717261904761905	29.434523809523807	30.11607142857143	29.92261904761905	30.86011904761905	30.788690476190478	29.67559523809524	29.976190476190478	30.842261904761905	29.903950216450216	30.268693065625577	29.3859918200409	29.751333492556327	29.307324840764327	29.071794099939794	29.00910093767236	29.677577741407532	29.105104237777663	30.02377003869541	30.291666666666664	29.82587412587413	29.796360222868213	30.29346087598425	29.922420687816587	29.932062146892648	29.926724137931032	30.144736842105264	30.06220311220311	30.02258566978193	30.740566037735853	30.783835268505076	30.129154219566846	29.27421859833042	29.064356435643568	31.0050505050505	29.272727272727273	30.59517045454545	30.277686403508767	30.150594227504243	30.261714975845408	30.23438724849752	30.659383753501395	29.25301204819277	30.298475609756093	30.89278093883357	29.745094409477968	29.55674627474995	30.34057971014493	30.12678253119429	30.830769230769228	30.609615384615388	31.73809523809524	30.857142857142854	31.174603174603178	29.440677966101696
s.723767.8_R1	27.744350091243273	27.31127900232605	30.958442377296485	31.300795625173038	32.3288587416714	36.472786668579786	36.78945640026595	36.733233164454134	37.019827981674545	37.013909799507296	37.05415283197698	37.08146569232728	37.051086128395355	37.06909126550277	37.07741683524274	37.080185962480115	37.084414173728	37.05930812742128	37.04246955021007	37.037084378302886	37.02711329726715	37.032535350452974	37.01766464463688	37.00220097818823	36.99750570807979	36.99266426492837	36.98217396595775	36.96747211799982	36.936351492842114	36.917696254697326	36.879976002876575	36.830351883394464	36.80348314035581	36.77821593106843	36.74082688198503	36.72307559551105	36.71269372505932	36.698005545665346	36.68156012026567	36.662243596646064	36.64469682528538	36.609192082660016	36.60701464050722	36.58680744571062	36.57208380135754	36.555937259032135	36.52472591145185	36.482921975815096	36.43619898373622	36.40857611101916	36.382768668192334	36.338154036446014	36.33222039112133	36.19865854161286	36.20152457276832	36.19976916003441	36.14306915727419	36.11789625654807	36.1134093701021	36.06510053955514	36.07870633288858	36.053097043260436	36.039242738744534	36.02815152627829	35.971664784545595	35.86490672514418	35.927920202336175	34.319264824671606
s.723767.8_R2	31.736012901374412	32.03139354648355	32.144265415869256	32.14508993979763	32.07438196070981	36.070117878629276	36.0980112402012	36.13867764954095	36.255223500548674	36.25976495005365	36.277533137576256	36.277302755890396	36.23739468626663	36.24025677453515	36.25034708819778	36.25960732047911	36.26284276854118	36.25858424391358	36.26205613633746	36.266649623810956	36.25919202717695	36.25956690263949	36.25817064690703	36.253192515134614	36.26675086848343	36.27017568827926	36.24698789866901	36.255596261559155	36.23838326252034	36.22934738927785	36.2213257747581	36.186438377407	36.18841741602101	36.190626070805976	36.190201817934216	36.10607302632216	36.147466572058214	36.154107471139476	36.145627425236505	36.125807087042105	36.09832608571142	36.0813618851149	36.099665426872654	36.08006808256928	36.07522624237912	36.0581808013777	36.02352195387008	35.921601650432194	35.9576610055928	35.96274730657114	35.951376265966246	35.904640361614774	35.87019680784114	35.83707552743105	35.83209534069702	35.78656203304308	35.73317599154336	35.69951976757351	35.6041366085336	35.60710278245622	35.59161352958454	35.51120038723155	35.51153415725272	35.47334684770398	35.4165711534573	35.399228163266564	35.51304547424429	33.985645867678315
